Ticker,Date,RSI,SMA25_Dev,SMA200_Dev,BB_pct_b,MACD_Hist,MACD_Slope,ATR_Pct
1812.T,2026-01-09,66.66665047231405,5.327590457802637,45.31622250189438,1.0045984840852267,11.169501965880798,8.617671206683099,2.2595343783440938
1812.T,2026-01-13,72.94551099692863,6.698411732233415,47.242933307229634,1.0713641664068527,18.976508210739723,12.391076619553147,2.364657850499676
1812.T,2026-02-05,52.683736513765915,5.561666101760912,47.1505485173401,0.8885523383163456,-6.891066182886675,27.34654325109659,2.690663981492906
1820.T,2024-11-01,54.01932614821263,0.1205238417411706,,0.5722184776280853,13.251220055112086,5.869554360366671,1.5711173558423916
1820.T,2024-11-05,53.87100014754201,1.4097761907835384,,0.8155733156368593,15.599230215462935,0.9705041761520832,1.600960444598114
1820.T,2024-11-06,57.487106666044475,1.2176216849008368,,0.8119394556095986,15.878061688286264,2.6268416331741786,1.5813920373992176
1820.T,2025-04-11,48.223876644679386,1.2092861341489713,,0.6033242896978182,8.960842847380803,28.72863597953659,2.938338394938869
1820.T,2025-10-14,43.45693053863179,-2.005274501943096,3.74208580171309,0.1096954636994461,-10.086381794073812,-9.167006803878465,1.938906595032441
1820.T,2025-10-16,50.324376706636286,0.06814503725214946,5.869015525545383,0.5648926519054455,-4.657007386765654,5.429374407308158,2.1171822655454773
1820.T,2025-10-17,48.31931311866832,-0.006607362507807232,5.738399253274953,0.5404943007189819,-3.5547500323129935,3.2009432463912173,2.06639989540954
1820.T,2025-10-21,48.257652231287494,0.46892978432051935,6.1625415243307895,0.6304847145457315,1.164545406616817,4.7192954389298105,1.9691193417183415
1820.T,2026-02-05,49.68942788523521,2.0098679112603897,14.707133344340997,0.7781572017570381,-2.5342416821313307,16.61302937472658,1.7108492783957818
1820.T,2026-02-06,61.369214083064854,4.8115781761297365,18.046645664795548,1.1304085299937454,13.960355689629786,25.00083312969882,1.809739460570135
1820.T,2026-02-09,69.52493643571589,6.0793770841359045,19.762592238220737,1.1514522411140236,29.321424902842978,31.85566658497431,1.8224709654506839
1820.T,2026-02-10,71.2568583914539,6.893248739994559,20.956622317861765,1.111710936855229,41.41437941996964,27.454023730339856,1.8302298397906245
1820.T,2026-02-13,65.37587054640278,6.550803102531089,21.328812197626096,0.9013279163245917,57.85271145595729,16.43833203598765,2.303279873293447
1820.T,2026-02-17,75.60060608975421,8.304687628123713,24.08883288752231,0.9305687019581886,58.1803727123571,0.32766125639980714,2.416994494953108
1833.T,2025-10-14,42.191956091344515,-2.566874573626799,8.465307930500968,0.03609629335631672,-14.916364692838567,-8.096574702384117,1.5694919651733596
1833.T,2025-10-15,50.19468489227569,-0.27065594625856126,10.800573027036727,0.516929145396514,-9.89876452452546,1.455524476233153,1.6270821940707267
1833.T,2025-10-16,57.70006982490703,2.8610356892951163,14.168807133573653,1.080720554816952,3.0457198540699677,17.962084546908535,1.7916209782525252
1833.T,2025-10-17,53.23737770325661,2.7962829824779942,14.012119153388591,0.9885457615227126,10.973771897373918,20.872536421899376,1.7213482214375198
1833.T,2025-10-21,57.664209889043356,2.2524440432658426,13.224015680664678,0.8103202034863931,16.797492856277163,5.823720958903245,1.8466542986947831
1833.T,2026-02-05,54.032258328612535,4.409780064162739,36.682585318858294,1.0300403209313584,-4.675625970986104,25.349179623687164,2.258403170509637
1833.T,2026-02-06,64.12213704114708,6.4967619901888165,39.7208311037199,1.18159604774067,13.516663207550522,31.69907109104058,2.2135681044835853
1833.T,2026-02-17,59.2814478881294,1.949830978839041,35.228311618732285,0.5856995876039912,9.059251912383843,-41.71601461502803,2.6967923195887837
1860.T,2025-10-14,39.47847417315578,-2.445643931861885,8.56748915739444,0.09981228637750678,-2.5630747140962917,-2.488421490504342,1.9536890684864476
1860.T,2025-10-15,48.41545672590419,-0.8592396746244173,10.169555978257618,0.41198542445688996,-2.191877063185999,-0.75063088426338,1.9431985506988447
